word,reading_hiragana,meaning_ko,source_title,source_author,source_url,example_jp,example_ko,source
交渉,こうしょう,교섭 협상,或る女,有島武郎,https://www.aozora.gr.jp/cards/000025/files/201_ruby_2682.zip,ただ一つこれらの群れからは全く没交渉な一団があった。,,public_domain:青空文庫:或る女:有島武郎
人一倍,ひといちばい,남보다 갑절로,或る女,有島武郎,https://www.aozora.gr.jp/cards/000025/files/201_ruby_2682.zip,日本人が着るといかにもいや味に見えるアメリカ風の背広も、さして取ってつけたようには見えないほど、太平洋を幾度も往来したらしい人たちで、どんな職業に従事しているのか、そういう見分けには人一倍鋭敏な観察力を持っている葉子にすら見当がつかなかった。,,public_domain:青空文庫:或る女:有島武郎
人体,じんたい,인체,或る女,有島武郎,https://www.aozora.gr.jp/cards/000025/files/201_ruby_2682.zip,青年の前に座を取っていた四十三四の脂ぎった商人体の男は、あたふたと立ち上がって自分の後ろのシェードをおろして、おりふし横ざしに葉子に照りつける朝の光線をさえぎった。,,public_domain:青空文庫:或る女:有島武郎
人影,ひとかげ,사람 그림자,或る女,有島武郎,https://www.aozora.gr.jp/cards/000025/files/201_ruby_2682.zip,その目は小さくなった人影の中から乳母の姿を探り出そうとせず、一種のなつかしみを持つ横浜の市街を見納めにながめようとせず、凝然として小さくうずくまる若者ののらしい黒点を見つめていた。,,public_domain:青空文庫:或る女:有島武郎
人情,にんじょう,인정,或る女,有島武郎,https://www.aozora.gr.jp/cards/000025/files/201_ruby_2682.zip,木部の友人たちが葉子の不人情を怒って、木部のとめるのもきかずに、社会から葬ってしまえとひしめいているのを葉子は聞き知っていたから、ふだんならば一も二もなく父をかばって母に楯をつくべきところを、素直に母のするとおりになって、葉子は母と共に仙台に埋もれに行った。,,public_domain:青空文庫:或る女:有島武郎
人柄,ひとがら,인품,或る女,有島武郎,https://www.aozora.gr.jp/cards/000025/files/201_ruby_2682.zip,いかにも人柄に不似合いな下手な字体で、葉子がひょっとすると上陸を見合わせてそのまま帰るという事を聞いたが、もしそうなったら自分も断然帰朝する。,,public_domain:青空文庫:或る女:有島武郎
今にも,いまにも,금방이라도,或る女,有島武郎,https://www.aozora.gr.jp/cards/000025/files/201_ruby_2682.zip,おっかぶさって来るかと見上くれば、目のまわるほど遠のいて見え、遠いと思って見れば、今にも頭を包みそうに近く逼ってる鋼色の沈黙した大空が、際限もない羽をたれたように、同じ暗色の海原に続く所から波がわいて、闇の中をのたうちまろびながら、見渡す限りわめき騒いでいる。,,public_domain:青空文庫:或る女:有島武郎
伝言,でんごん,전언,或る女,有島武郎,https://www.aozora.gr.jp/cards/000025/files/201_ruby_2682.zip,靴の先で甲板をこつこつとたたいて、うつむいてそれをながめながら、帯の間に手をさし込んで、木村への伝言を古藤はひとり言のように葉子にいった。,,public_domain:青空文庫:或る女:有島武郎
余る,あまる,남다,或る女,有島武郎,https://www.aozora.gr.jp/cards/000025/files/201_ruby_2682.zip,二週間に余る苦心の末にそれはあらかたでき上がった。,,public_domain:青空文庫:或る女:有島武郎
作戦,さくせん,작전,或る女,有島武郎,https://www.aozora.gr.jp/cards/000025/files/201_ruby_2682.zip,葉子の母が暴力では及ばないのを悟って、すかしつなだめつ、良人までを道具につかったり、木部の尊信する牧師を方便にしたりして、あらん限りの知力をしぼった懐柔策も、なんのかいもなく、冷静な思慮深い作戦計画を根気よく続ければ続けるほど、葉子は木部を後ろにかばいながら、健気にもか弱い女の手一つで戦った。,,public_domain:青空文庫:或る女:有島武郎
作用,さよう,작용,或る女,有島武郎,https://www.aozora.gr.jp/cards/000025/files/201_ruby_2682.zip,口から喉はあえぎたいほどにひからびて、岡の肩に乗せた手は、生理的な作用から冷たく堅くなっていた。,,public_domain:青空文庫:或る女:有島武郎
依然,いぜん,여전히,或る女,有島武郎,https://www.aozora.gr.jp/cards/000025/files/201_ruby_2682.zip,その鋭い小さな目は依然として葉子を見守っていた。,,public_domain:青空文庫:或る女:有島武郎
侮辱,ぶじょく,모욕,或る女,有島武郎,https://www.aozora.gr.jp/cards/000025/files/201_ruby_2682.zip,今は車内の人が申し合わせて侮辱でもしているように葉子には思えた。,,public_domain:青空文庫:或る女:有島武郎
保障,ほしょう,보장,或る女,有島武郎,https://www.aozora.gr.jp/cards/000025/files/201_ruby_2682.zip,この五十川女史のまあまあというような不思議なあいまいな切り盛りで、木村は、どこか不確実ではあるが、ともかく葉子を妻としうる保障を握ったのだった。,,public_domain:青空文庫:或る女:有島武郎
信仰,しんこう,신앙,或る女,有島武郎,https://www.aozora.gr.jp/cards/000025/files/201_ruby_2682.zip,早月母子が東京を去るとまもなく、ある新聞は早月ドクトルの女性に関するふしだらを書き立てて、それにつけての親佐の苦心と貞操とを吹聴したついでに、親佐が東京を去るようになったのは、熱烈な信仰から来る義憤と、愛児を父の悪感化から救おうとする母らしい努力に基づくものだ。,,public_domain:青空文庫:或る女:有島武郎
信者,しんじゃ,신자,或る女,有島武郎,https://www.aozora.gr.jp/cards/000025/files/201_ruby_2682.zip,二十五というそのころまで、熱心な信者で、清教徒風の誇りを唯一の立場としていた木部がこの初恋においてどれほど真剣になっていたかは想像する事ができる。,,public_domain:青空文庫:或る女:有島武郎
個性,こせい,개성,或る女,有島武郎,https://www.aozora.gr.jp/cards/000025/files/201_ruby_2682.zip,女学校や音楽学校で、葉子の強い個性に引きつけられて、理想の人ででもあるように近寄って来た少女たちは、葉子におどおどしい同性の恋をささげながら、葉子にinspireされて、われ知らず大胆な奔放な振る舞いをするようになった。,,public_domain:青空文庫:或る女:有島武郎
傾ける,かたむける,기울이다,或る女,有島武郎,https://www.aozora.gr.jp/cards/000025/files/201_ruby_2682.zip,葉子はそれに耳を傾けるような様子はしていたけれども、ほんとうはさして注意もせずに、ちょうど自分の目の前に、たくさんの見送り人に囲まれて、応接に暇もなげな田川法学博士の目じりの下がった顔と、その夫人のやせぎすな肩との描く微細な感情の表現を、批評家のような心で鋭くながめやっていた。,,public_domain:青空文庫:或る女:有島武郎
優越,ゆうえつ,우월,或る女,有島武郎,https://www.aozora.gr.jp/cards/000025/files/201_ruby_2682.zip,横浜の桟橋につながれた絵島丸の甲板の上で、始めて猛獣のようなこの男を見た時から、稲妻のように鋭く葉子はこの男の優越を感受した。,,public_domain:青空文庫:或る女:有島武郎
光沢,こうたく,광택,或る女,有島武郎,https://www.aozora.gr.jp/cards/000025/files/201_ruby_2682.zip,やや荒れ始めた三十男の皮膚の光沢は、神経的な青年の蒼白い膚の色となって、黒く光った軟らかい頭の毛がきわ立って白い額をなでている。,,public_domain:青空文庫:或る女:有島武郎
入浴,にゅうよく,입욕,或る女,有島武郎,https://www.aozora.gr.jp/cards/000025/files/201_ruby_2682.zip,そんな事を思うと葉子は悒鬱が生み出す反抗的な気分になって、湯をわかさせて入浴し、寝床をしかせ、最上等の三鞭酒を取りよせて、したたかそれを飲むと前後も知らず眠ってしまった。,,public_domain:青空文庫:或る女:有島武郎
公然,こうぜん,공공연함,或る女,有島武郎,https://www.aozora.gr.jp/cards/000025/files/201_ruby_2682.zip,新橋で車夫が若奥様と呼んだのも、この事が出入りのものの間に公然と知れわたっていたからの事だった。,,public_domain:青空文庫:或る女:有島武郎
共鳴,きょうめい,공명,或る女,有島武郎,https://www.aozora.gr.jp/cards/000025/files/201_ruby_2682.zip,同じ胎を借りてこの世に生まれ出た二人の胸には、ひたと共鳴する不思議な響きが潜んでいた。,,public_domain:青空文庫:或る女:有島武郎
内部,ないぶ,내부,或る女,有島武郎,https://www.aozora.gr.jp/cards/000025/files/201_ruby_2682.zip,その瞑想的な無邪気な態度が、葉子の内部的経験や苦悶と少しも縁が続いていないで、二人の間には金輸際理解が成り立ち得ないと思うと、彼女は特別に毛色の変わった自分の境界に、そっとうかがい寄ろうとする探偵をこの青年に見いだすように思って、その五分刈りにした地蔵頭までが顧みるにも足りない木のくずかなんぞのように見えた。,,public_domain:青空文庫:或る女:有島武郎
円滑な,えんかつな,원활한,或る女,有島武郎,https://www.aozora.gr.jp/cards/000025/files/201_ruby_2682.zip,五十川女史は日ごろの円滑な人ずれのした調子に似ず、何かひどく激昂した様子で、「わたしは亡くなった親佐さんのお考えはこうもあろうかと思った所を申したまでですから、それを葉子さんが悪いとおっしゃるなら、その上とやかく言いともないのですが、親佐さんは堅い昔風な信仰を持った方ですから、田島さんの塾は前からきらいでね……よろしゅうございましょう、そうなされば。,,public_domain:青空文庫:或る女:有島武郎
再び,ふたたび,다시,或る女,有島武郎,https://www.aozora.gr.jp/cards/000025/files/201_ruby_2682.zip,そして、なんの感じも起こさないうちに、熟睡からちょっと驚かされた赤児が、またたわいなく眠りに落ちて行くように、再び夢ともうつつともない心に返って行った。,,public_domain:青空文庫:或る女:有島武郎
冷淡な,れいたんな,냉담한,或る女,有島武郎,https://www.aozora.gr.jp/cards/000025/files/201_ruby_2682.zip,古藤は冷淡な調子で、「そういったようでしたね」と答えながら、何か他の事でも考えているらしかった。,,public_domain:青空文庫:或る女:有島武郎
冷酷な,れいこくな,냉혹한,或る女,有島武郎,https://www.aozora.gr.jp/cards/000025/files/201_ruby_2682.zip,事務長の顔は振り返った葉子の顔に息気のかかるほどの近さで、葉子を見入っていたが、葉子が与えた冷酷なひとみには目もくれぬまで狂わしく熱していた。,,public_domain:青空文庫:或る女:有島武郎
処分,しょぶん,처분,或る女,有島武郎,https://www.aozora.gr.jp/cards/000025/files/201_ruby_2682.zip,あとの事はわたしどもがたしかに引き受けたから心配は無用にして、身をしめて妹さん方のしめしにもなるほどの奮発を頼みます……えゝと、財産のほうの処分はわたしと田中さんとで間違いなく固めるし、愛子さんと貞世さんのお世話は、五十川さん、あなたにお願いしようじゃありませんか、御迷惑ですが。,,public_domain:青空文庫:或る女:有島武郎
処置,しょち,조치,或る女,有島武郎,https://www.aozora.gr.jp/cards/000025/files/201_ruby_2682.zip,しかし実際の処置としては、くやしくても虫を殺して、自分を葉子まで引き下げるか、葉子を自分まで引き上げるよりしかたがなかった。,,public_domain:青空文庫:或る女:有島武郎
